NAIIB ID;NAIIB label;CLANAE ID;CLANAE label
312002;REPARACIÓN DE APARATOS DE DISTRIBUCIÓN Y CONTROL DE LA ENERGÍA ELECTRICA;8390010;SERVICIOS NO CLASIFICADOS EN OTRA PARTE
313000;FABRICACIÓN DE HILOS Y CABLES AISLADOS;3800025;CONSTRUCCION DE APARATOS ELECTRICOS, NO CLASIFICADOS EN OTRA PARTE
314000;FABRICACIÓN DE ACUMULADORES, PILAS Y BATERÍAS PRIMARIAS;3800025;CONSTRUCCION DE APARATOS ELECTRICOS, NO CLASIFICADOS EN OTRA PARTE
315000;FABRICACIÓN DE LAMPARAS ELÉCTRICAS Y EQUIPO DE ILUMINACIÓN;3800019;CONSTRUCCION DE APARATOS Y /O ACCESORIOS ELECTRICOS DE USO DOMESTICO
315000;FABRICACIÓN DE LAMPARAS ELÉCTRICAS Y EQUIPO DE ILUMINACIÓN;3800025;CONSTRUCCION DE APARATOS ELECTRICOS, NO CLASIFICADOS EN OTRA PARTE
319001;FABRICACIÓN  DE EQUIPO ELÉCTRICO N.C.P.;3800017;CONSTRUCCION DE MAQUINAS Y APARATOS INDUSTRIALES ELECTRICOS
319001;FABRICACIÓN  DE EQUIPO ELÉCTRICO N.C.P.;3800025;CONSTRUCCION DE APARATOS ELECTRICOS, NO CLASIFICADOS EN OTRA PARTE
319002;REPARACIÓN  DE EQUIPO ELÉCTRICO N.C.P.;3800029;FABRICACION DE PIEZAS DE ARMADO DE  AUTOMOTORES
319002;REPARACIÓN  DE EQUIPO ELÉCTRICO N.C.P.;8390010;SERVICIOS NO CLASIFICADOS EN OTRA PARTE
321000;FABRICACIÓN DE TUBOS, VÁLVULAS  Y OTROS  COMPONENTES ELECTRÓNICOS;3800018;CONSTRUCCION DE APARATOS Y EQUIPOS DE RADIO, TELEVISION Y DE COMUNICACIONES
322001;FABRICACIÓN DE TRANSMISORES DE RADIO Y TELEVISIÓN Y DE APARATOS PARA TELEFONÍA Y TELEGRAFÍA CON HILOS;3800018;CONSTRUCCION DE APARATOS Y EQUIPOS DE RADIO, TELEVISION Y DE COMUNICACIONES
322002;REPARACIÓN DE TRANSMISORES DE RADIO Y TELEVISIÓN Y DE APARATOS PARA TELEFONÍA Y TELEGRAFÍA CON HILOS;8390010;SERVICIOS NO CLASIFICADOS EN OTRA PARTE
323000;FABRICACIÓN DE RECEPTORES DE RADIO Y TELEVISIÓN, APARATOS DE GRABACIÓN Y REPRODUCCIÓN DE SONIDO Y VIDEO, Y PRODUCTOS CONEXOS;3800018;CONSTRUCCION DE APARATOS Y EQUIPOS DE RADIO, TELEVISION Y DE COMUNICACIONES
331100;FABRICACIÓN DE EQUIPO MEDICO Y QUIRÚRGICO Y DE APARATOS ORTOPÉDICOS;3800002;FABRICACION DE MUEBLES Y ACCESORIOS, PCIPALMENTE. METALICOS
331100;FABRICACIÓN DE EQUIPO MEDICO Y QUIRÚRGICO Y DE APARATOS ORTOPÉDICOS;3800040;CONSTRUCCION DE EQUIPOS PROFESIONALES Y CIENTIFICOS, INSTRUMENTOS DE MEDIDA Y CONTROL, APARATOS FOTOGRAFICOS E INSTRUMENTOS DE OPTICA Y RELOJES
331200;FABRICACIÓN DE INSTRUMENTOS Y APARATOS PARA MEDIR, VERIFICAR,ENSAYAR, NAVEGAR Y OTROS FINES, EXCEPTO EL EQUIPO DE CONTROL  DEPROCESOS INDUSTRIALES;3800040;CONSTRUCCION DE EQUIPOS PROFESIONALES Y CIENTIFICOS, INSTRUMENTOS DE MEDIDA Y CONTROL, APARATOS FOTOGRAFICOS E INSTRUMENTOS DE OPTICA Y RELOJES
331300;FABRICACIÓN DE EQUIPO DE CONTROL DE PROCESOS INDUSTRIALES;3800040;CONSTRUCCION DE EQUIPOS PROFESIONALES Y CIENTIFICOS, INSTRUMENTOS DE MEDIDA Y CONTROL, APARATOS FOTOGRAFICOS E INSTRUMENTOS DE OPTICA Y RELOJES
332000;FABRICACIÓN DE INSTRUMENTOS DE ÓPTICA Y EQUIPO FOTOGRÁFICO;3800040;CONSTRUCCION DE EQUIPOS PROFESIONALES Y CIENTIFICOS, INSTRUMENTOS DE MEDIDA Y CONTROL, APARATOS FOTOGRAFICOS E INSTRUMENTOS DE OPTICA Y RELOJES
333000;FABRICACIÓN DE RELOJES;3800040;CONSTRUCCION DE EQUIPOS PROFESIONALES Y CIENTIFICOS, INSTRUMENTOS DE MEDIDA Y CONTROL, APARATOS FOTOGRAFICOS E INSTRUMENTOS DE OPTICA Y RELOJES
341000;FABRICACIÓN DE VEHÍCULOS AUTOMOTORES;3800028;FABRICACION DE VEHICULOS AUTOMOTORES
342000;"FABRICACIÓN DE CARROCERÍAS PARA VEHÍCULOS AUTOMOTORES; FABRICACIÓN DE REMOLQUES Y SEMIRREMOLQUES";3800029;FABRICACION DE PIEZAS DE ARMADO DE  AUTOMOTORES
342000;"FABRICACIÓN DE CARROCERÍAS PARA VEHÍCULOS AUTOMOTORES; FABRICACIÓN DE REMOLQUES Y SEMIRREMOLQUES";3800032;FABRICACION DE ACOPLADOS
343000;"FABRICACIÓN DE PARTES; PIEZAS Y ACCESORIOS PARA VEHÍCULOS AUTOMOTORES Y SUS MOTORES";3800029;FABRICACION DE PIEZAS DE ARMADO DE  AUTOMOTORES
351101;CONSTRUCCIÓN DE BUQUES;3800026;CONSTRUCCIONES NAVALES
351102;REPARACIÓN DE BUQUES;7140005;TALLERES DE REPARACIONES NAVALES
351201;CONSTRUCCIÓN DE EMBARCACIONES DE RECREO Y DEPORTE;3500023;FABRICACION DE PRODUCTOS DE CAUCHO
351201;CONSTRUCCIÓN DE EMBARCACIONES DE RECREO Y DEPORTE;3800026;CONSTRUCCIONES NAVALES
351202;CONSTRUCCIÓN Y REPARACIÓN DE EMBARCACIONES DE RECREO Y DEPORTE;7140006;TALLERES DE REPARACIONES DE TRACTORES, MAQUINAS AGRICOLAS, MATERIAL FERROVIARIO, AVIONES Y EMBARCACIONES
352001;FABRICACIÓN DE LOCOMOTORAS Y DE MATERIAL RODANTE PARA FERROCARRILES Y TRANVÍAS;3800027;CONSTRUCCIONES DE EQUIPOS FERROVIARIOS
352002;REPARACIÓN DE LOCOMOTORAS Y DE MATERIAL RODANTE PARA FERROCARRILES Y TRANVÍAS;7140006;TALLERES DE REPARACIONES DE TRACTORES, MAQUINAS AGRICOLAS, MATERIAL FERROVIARIO, AVIONES Y EMBARCACIONES
353001;FABRICACIÓN DE AERONAVES;3800031;FABRICACION DE AERONAVES
353002;FABRICACIÓN Y REPARACIÓN DE AERONAVES;7140006;TALLERES DE REPARACIONES DE TRACTORES, MAQUINAS AGRICOLAS, MATERIAL FERROVIARIO, AVIONES Y EMBARCACIONES
359100;FABRICACIÓN DE MOTOCICLETAS;3800030;FABRICACION DE MOTOCICLETAS, BICICLETAS, ETC., Y SUS PIEZAS ESPECIALES
359200;FABRICACIÓN DE BICICLETAS Y DE SILLONES DE RUEDAS ORTOPÉDICOS;3800030;FABRICACION DE MOTOCICLETAS, BICICLETAS, ETC., Y SUS PIEZAS ESPECIALES
359900;FABRICACIÓN DE EQUIPO DE TRANSPORTE N.C.P.;3800035;CONSTRUCCION DE MATERIAL DE TRANSPORTE NO CLASIFICADO EN  OTRA PARTE
361010;FABRICACIÓN DE MUEBLES Y PARTES DE MUEBLES, PRINCIPALMENTE DE MADERA;3300003;FABRICACION DE MUEBLES Y ACCESORIOS, EXCEPTO LOS QUE SON PRINCIPALMENTE METALICOS
361020;FABRICACIÓN DE MUEBLES Y PARTES DE MUEBLES, EXCEPTO LOS QUE SON PRINCIPALMENTE DE MADERA;3800002;FABRICACION DE MUEBLES Y ACCESORIOS, PCIPALMENTE. METALICOS
361030;FABRICACIÓN DE SOMIERES Y COLCHONES;3900025;INDUSTRIA MANUFACTURERAS, NO CLASIFICADAS EN OTRA PARTE
369100;FABRICACIÓN DE JOYAS Y ARTÍCULOS CONEXOS;3900016;FABRICACION DE JOYAS Y ARTICULOS CONEXOS 
369200;FABRICACIÓN DE INSTRUMENTOS DE MÚSICA;3900017;FABRICACION DE INSTRUMENTOS DE MUSICA
369300;FABRICACIÓN DE ARTÍCULOS DE DEPORTE;3900025;INDUSTRIA MANUFACTURERAS, NO CLASIFICADAS EN OTRA PARTE
369400;FABRICACIÓN DE JUEGOS Y JUGUETES;3500010;FABRICACION DE PRODUCTOS PLASTICOS, NO CLASIFICADOS EN OTRA PARTE
369400;FABRICACIÓN DE JUEGOS Y JUGUETES;3900025;INDUSTRIA MANUFACTURERAS, NO CLASIFICADAS EN OTRA PARTE
369910;FABRICACIÓN DE LÁPICES, LAPICERAS,  BOLÍGRAFOS, SELLOS Y ARTÍCULOS SIMILARES PARA OFICINAS Y ARTISTAS;3900025;INDUSTRIA MANUFACTURERAS, NO CLASIFICADAS EN OTRA PARTE
369921;FABRICACIÓN DE CEPILLOS Y PINCELES;3900025;INDUSTRIA MANUFACTURERAS, NO CLASIFICADAS EN OTRA PARTE
369922;FABRICACION DE ESCOBAS;3300002;FABRICACION DE ESCOBAS
369990;INDUSTRIAS MANUFACTURERAS N.C.P.;3900025;INDUSTRIA MANUFACTURERAS, NO CLASIFICADAS EN OTRA PARTE
371000;RECICLAMIENTO DE DESPERDICIOS Y DESECHOS METÁLICOS;;
372000;RECICLAMIENTO DE DESPERDICIOS Y DESECHOS NO METÁLICOS;;
401110;GENERACIÓN DE ENERGÍA TÉRMICA CONVENCIONAL;5000001;GENERACION, TRANSMISION Y DISTRIBUCION DE ELECTRICIDAD
401120;GENERACIÓN DE ENERGÍA TÉRMICA NUCLEAR;5000001;GENERACION, TRANSMISION Y DISTRIBUCION DE ELECTRICIDAD
401130;GENERACIÓN DE ENERGÍA HIDRÁULICA;5000001;GENERACION, TRANSMISION Y DISTRIBUCION DE ELECTRICIDAD
401190;GENERACIÓN DE ENERGÍA N.C.P.;5000001;GENERACION, TRANSMISION Y DISTRIBUCION DE ELECTRICIDAD
401200;TRANSPORTE DE ENERGÍA ELÉCTRICA;5000001;GENERACION, TRANSMISION Y DISTRIBUCION DE ELECTRICIDAD
401300;DISTRIBUCIÓN Y ADMINISTRACIÓN DE ENERGÍA ELÉCTRICA;5000001;GENERACION, TRANSMISION Y DISTRIBUCION DE ELECTRICIDAD
402001;FABRICACIÓN DE GAS Y DISTRIBUCIÓN DE COMBUSTIBLES GASEOSOS POR TUBERÍAS;5000004;FRACCIONADORES DE GAS LICUADO
402002;DISTRIBUCION DE GAS NATURAL -LEY 11.244- ;5000004;FRACCIONADORES DE GAS LICUADO
403000;SUMINISTRO DE VAPOR Y AGUA CALIENTE;5000002;PRODUCCION Y DISTRIBUCION DE VAPOR Y AGUA CALIENTE PARA CALEFACCION, FUERZA MOTRIZ Y OTROS USOS
410010;CAPTACIÓN, DEPURACIÓN Y DISTRIBUCIÓN DE AGUA DE FUENTES SUBTERRÁNEAS;5000003;SUMINISTRO DE AGUA (CAPTACION, PURIFICACION, DISTRIBUCION)
410020;CAPTACIÓN, DEPURACIÓN Y DISTRIBUCIÓN DE AGUA DE FUENTES SUPERFICIALES;5000003;SUMINISTRO DE AGUA (CAPTACION, PURIFICACION, DISTRIBUCION)
451100;DEMOLICIÓN Y VOLADURA DE EDIFICIOS Y DE SUS PARTES;4000003;SERVICIOS PARA LA CONSTRUCCION, TALES COMO PLOMERIA, CALEFACCION Y REFRIGERACION, COLOCACION DE LADRILLOS, MARMOLES, CARPINTERIA DE MADERA Y DE OBRA, CARPINTERIA METALICA, ETC, EXCAVACIONES Y DEMOLICIONES
451200;PERFORACIÓN Y SONDEO, EXCEPTO: PERFORACIÓN DE POZOS DE PETRÓLEO, DE GAS, DE MINAS E HIDRÁULICAS Y PROSPECCIÓN DE YACIMIENTOS DE PETRÓLEO;4000003;SERVICIOS PARA LA CONSTRUCCION, TALES COMO PLOMERIA, CALEFACCION Y REFRIGERACION, COLOCACION DE LADRILLOS, MARMOLES, CARPINTERIA DE MADERA Y DE OBRA, CARPINTERIA METALICA, ETC, EXCAVACIONES Y DEMOLICIONES
451900;MOVIMIENTO DE SUELOS Y PREPARACIÓN DE TERRENOS PARA OBRAS N.C.P.;4000003;SERVICIOS PARA LA CONSTRUCCION, TALES COMO PLOMERIA, CALEFACCION Y REFRIGERACION, COLOCACION DE LADRILLOS, MARMOLES, CARPINTERIA DE MADERA Y DE OBRA, CARPINTERIA METALICA, ETC, EXCAVACIONES Y DEMOLICIONES
452100;CONSTRUCCIÓN, REFORMA Y REPARACIÓN DE EDIFICIOS RESIDENCIALES;4000002;CONSTRUCCION EN GENERAL, REFORMAS Y REPARACIONES DE EDIFICIOS
452200;CONSTRUCCIÓN, REFORMA Y REPARACIÓN DE EDIFICIOS NO RESIDENCIALES;4000002;CONSTRUCCION EN GENERAL, REFORMAS Y REPARACIONES DE EDIFICIOS
452310;CONSTRUCCIÓN, REFORMA Y REPARACIÓN DE OBRAS HIDRÁULICAS;4000001;CONSTRUCCION, REFORMAS Y/O REPARACIONES DE CALLES, CARRETERAS, PUENTES, VIADUCTOS, PUERTOS, AEROPUERTOS,ETC, Y DEMAS COSTRUCCIONES PESADAS
452390;CONSTRUCCIÓN, REFORMA Y REPARACIÓN DE OBRAS DE INFRAESTRUCTURADE TRANSPORTE N.C.P. EXCEPTO LOS EDIFICIOS PARA TRÁFICO Y  COMUNICACIONES, ESTACIONES, TERMINALES Y EDIFICIOS  ASOCIADOS;4000001;CONSTRUCCION, REFORMAS Y/O REPARACIONES DE CALLES, CARRETERAS, PUENTES, VIADUCTOS, PUERTOS, AEROPUERTOS,ETC, Y DEMAS COSTRUCCIONES PESADAS
452400;CONSTRUCCIÓN, REFORMA Y REPARACIÓN DE REDES DE ELECTRICIDAD,DE GAS, DE AGUA, DE TELECOMUNICACIONES Y DE OTROS SERVICIOS;4000001;CONSTRUCCION, REFORMAS Y/O REPARACIONES DE CALLES, CARRETERAS, PUENTES, VIADUCTOS, PUERTOS, AEROPUERTOS,ETC, Y DEMAS COSTRUCCIONES PESADAS
452510;PERFORACIÓN DE POZOS DE AGUA;4000003;SERVICIOS PARA LA CONSTRUCCION, TALES COMO PLOMERIA, CALEFACCION Y REFRIGERACION, COLOCACION DE LADRILLOS, MARMOLES, CARPINTERIA DE MADERA Y DE OBRA, CARPINTERIA METALICA, ETC, EXCAVACIONES Y DEMOLICIONES
452520;ACTIVIDADES DE HINCADO DE PILOTES, CIMENTACIÓN Y OTROS TRABAJOSDE HORMIGÓN ARMADO ;4000003;SERVICIOS PARA LA CONSTRUCCION, TALES COMO PLOMERIA, CALEFACCION Y REFRIGERACION, COLOCACION DE LADRILLOS, MARMOLES, CARPINTERIA DE MADERA Y DE OBRA, CARPINTERIA METALICA, ETC, EXCAVACIONES Y DEMOLICIONES
452591;ACTIVIDADES ESPECIALIZADAS DE CONSTRUCCIÓN N.C.P., EXCEPTO MONTAJES INDUSTRIALES;4000003;SERVICIOS PARA LA CONSTRUCCION, TALES COMO PLOMERIA, CALEFACCION Y REFRIGERACION, COLOCACION DE LADRILLOS, MARMOLES, CARPINTERIA DE MADERA Y DE OBRA, CARPINTERIA METALICA, ETC, EXCAVACIONES Y DEMOLICIONES
452592;MONTAJES INDUSTRIALES;4000004;MONTAJES INDUSTRIALES
452900;OBRAS DE INGENIERÍA CIVIL N.C.P.;4000003;SERVICIOS PARA LA CONSTRUCCION, TALES COMO PLOMERIA, CALEFACCION Y REFRIGERACION, COLOCACION DE LADRILLOS, MARMOLES, CARPINTERIA DE MADERA Y DE OBRA, CARPINTERIA METALICA, ETC, EXCAVACIONES Y DEMOLICIONES
453110;INSTALACIÓN DE ASCENSORES, MONTACARGAS Y  ESCALERAS MECÁNICAS;4000003;SERVICIOS PARA LA CONSTRUCCION, TALES COMO PLOMERIA, CALEFACCION Y REFRIGERACION, COLOCACION DE LADRILLOS, MARMOLES, CARPINTERIA DE MADERA Y DE OBRA, CARPINTERIA METALICA, ETC, EXCAVACIONES Y DEMOLICIONES
453120;INSTALACIÓN DE SISTEMAS DE ILUMINACIÓN, CONTROL Y SEÑALIZACIÓNELÉCTRICA PARA EL TRANSPORTE;4000003;SERVICIOS PARA LA CONSTRUCCION, TALES COMO PLOMERIA, CALEFACCION Y REFRIGERACION, COLOCACION DE LADRILLOS, MARMOLES, CARPINTERIA DE MADERA Y DE OBRA, CARPINTERIA METALICA, ETC, EXCAVACIONES Y DEMOLICIONES
453190;EJECUCIÓN Y MANTENIMIENTO DE INSTALACIONES ELÉCTRICAS Y ELECTRÓNICAS N.C.P.;4000003;SERVICIOS PARA LA CONSTRUCCION, TALES COMO PLOMERIA, CALEFACCION Y REFRIGERACION, COLOCACION DE LADRILLOS, MARMOLES, CARPINTERIA DE MADERA Y DE OBRA, CARPINTERIA METALICA, ETC, EXCAVACIONES Y DEMOLICIONES
453200;AISLAMIENTO TÉRMICO, ACÚSTICO, HÍDRICO Y ANTIVIBRATORIO;4000003;SERVICIOS PARA LA CONSTRUCCION, TALES COMO PLOMERIA, CALEFACCION Y REFRIGERACION, COLOCACION DE LADRILLOS, MARMOLES, CARPINTERIA DE MADERA Y DE OBRA, CARPINTERIA METALICA, ETC, EXCAVACIONES Y DEMOLICIONES
453300;INSTALACIONES DE GAS, AGUA, SANITARIOS Y DE CLIMATIZACIÓN, CON SUS ARTEFACTOS CONEXOS;4000003;SERVICIOS PARA LA CONSTRUCCION, TALES COMO PLOMERIA, CALEFACCION Y REFRIGERACION, COLOCACION DE LADRILLOS, MARMOLES, CARPINTERIA DE MADERA Y DE OBRA, CARPINTERIA METALICA, ETC, EXCAVACIONES Y DEMOLICIONES
453900;INSTALACIONES PARA EDIFICIOS Y OBRAS DE INGENIERÍA CIVIL N.C.P.;4000003;SERVICIOS PARA LA CONSTRUCCION, TALES COMO PLOMERIA, CALEFACCION Y REFRIGERACION, COLOCACION DE LADRILLOS, MARMOLES, CARPINTERIA DE MADERA Y DE OBRA, CARPINTERIA METALICA, ETC, EXCAVACIONES Y DEMOLICIONES
454100;INSTALACIONES DE CARPINTERÍA, HERRERÍA DE OBRA Y ARTÍSTICA;4000003;SERVICIOS PARA LA CONSTRUCCION, TALES COMO PLOMERIA, CALEFACCION Y REFRIGERACION, COLOCACION DE LADRILLOS, MARMOLES, CARPINTERIA DE MADERA Y DE OBRA, CARPINTERIA METALICA, ETC, EXCAVACIONES Y DEMOLICIONES
454100;INSTALACIONES DE CARPINTERÍA, HERRERÍA DE OBRA Y ARTÍSTICA;8510006;TALLERES DE FUNDICION Y HERRERIA
454200;TERMINACIÓN Y REVESTIMIENTO DE PAREDES Y PISOS;4000003;SERVICIOS PARA LA CONSTRUCCION, TALES COMO PLOMERIA, CALEFACCION Y REFRIGERACION, COLOCACION DE LADRILLOS, MARMOLES, CARPINTERIA DE MADERA Y DE OBRA, CARPINTERIA METALICA, ETC, EXCAVACIONES Y DEMOLICIONES
454300;COLOCACIÓN DE CRISTALES EN OBRA;4000003;SERVICIOS PARA LA CONSTRUCCION, TALES COMO PLOMERIA, CALEFACCION Y REFRIGERACION, COLOCACION DE LADRILLOS, MARMOLES, CARPINTERIA DE MADERA Y DE OBRA, CARPINTERIA METALICA, ETC, EXCAVACIONES Y DEMOLICIONES
454400;PINTURA Y TRABAJOS DE DECORACIÓN;4000003;SERVICIOS PARA LA CONSTRUCCION, TALES COMO PLOMERIA, CALEFACCION Y REFRIGERACION, COLOCACION DE LADRILLOS, MARMOLES, CARPINTERIA DE MADERA Y DE OBRA, CARPINTERIA METALICA, ETC, EXCAVACIONES Y DEMOLICIONES
454900;TERMINACIÓN DE EDIFICIOS Y OBRAS DE INGENIERÍA CIVIL N.C.P.;4000003;SERVICIOS PARA LA CONSTRUCCION, TALES COMO PLOMERIA, CALEFACCION Y REFRIGERACION, COLOCACION DE LADRILLOS, MARMOLES, CARPINTERIA DE MADERA Y DE OBRA, CARPINTERIA METALICA, ETC, EXCAVACIONES Y DEMOLICIONES
455000;ALQUILER DE EQUIPO DE CONSTRUCCIÓN O DEMOLICIÓN DOTADO DE OPERARIOS;4000003;SERVICIOS PARA LA CONSTRUCCION, TALES COMO PLOMERIA, CALEFACCION Y REFRIGERACION, COLOCACION DE LADRILLOS, MARMOLES, CARPINTERIA DE MADERA Y DE OBRA, CARPINTERIA METALICA, ETC, EXCAVACIONES Y DEMOLICIONES
501111;VENTA DE AUTOS, CAMIONETAS Y UTILITARIOS, NUEVOS EXCEPTO EN COMISION;6270001;COMERCIALIZACION DE AUTOMOTORES NUEVOS
501112;VENTA EN COMISION DE AUTOS, CAMIONETAS Y UTILITARIOS, NUEVOS;8530102;COMISIONES, RAMO AUTOMOTORES 
501191;VENTA DE VEHÍCULOS AUTOMOTORES, NUEVOS N.C.P. EXCEPTO EN COMISION;6270001;COMERCIALIZACION DE AUTOMOTORES NUEVOS
501192;VENTA EN COMISIONDE VEHÍCULOS AUTOMOTORES, NUEVOS N.C.P.;8530102;COMISIONES, RAMO AUTOMOTORES 
501211;VENTA DE AUTOS, CAMIONETAS Y UTILITARIOS USADOS, EXCEPTO EN COMISION;6270002;COMERCIALIZACION DE AUTOMOTORES USADOS
501211;VENTA DE AUTOS, CAMIONETAS Y UTILITARIOS USADOS, EXCEPTO EN COMISION;6270003;COMERCIALIZACION DE AUTOMOTORES USADOS POR CONCESIONARIOS OFICIALES
501212;VENTA EN COMISION DE AUTOS, CAMIONETAS Y UTILITARIOS USADOS;8530102;COMISIONES, RAMO AUTOMOTORES 
501291;VENTA DE VEHÍCULOS AUTOMOTORES USADOS N.C.P.EXCEPTO EN COMISION;6270002;COMERCIALIZACION DE AUTOMOTORES USADOS
501291;VENTA DE VEHÍCULOS AUTOMOTORES USADOS N.C.P.EXCEPTO EN COMISION;6270003;COMERCIALIZACION DE AUTOMOTORES USADOS POR CONCESIONARIOS OFICIALES
501292;VENTA EN COMISION DE VEHÍCULOS AUTOMOTORES USADOS N.C.P.;8530102;COMISIONES, RAMO AUTOMOTORES 
502100;LAVADO AUTOMÁTICO Y MANUAL;7140001;LAVADO Y ENGRASE
502210;REPARACION DE CAMARAS Y CUBIERTAS;7140009;GOMERIAS, VULCANIZADO, RECAPADO, ETC.
502220;REPARACIÓN DE AMORTIGUADORES,  ALINEACIÓN DE DIRECCIÓN Y BALANCEO DE RUEDAS;7140009;GOMERIAS, VULCANIZADO, RECAPADO, ETC.
502220;REPARACIÓN DE AMORTIGUADORES,  ALINEACIÓN DE DIRECCIÓN Y BALANCEO DE RUEDAS;7140010;TALLERES MECANICOS DE ELECTRICIDAD, CHAPA Y PINTURA, ETC. DEL AUTOMOTOR
502300;INSTALACIÓN Y REPARACIÓN DE PARABRISAS, LUNETAS Y VENTANILLAS, ALARMAS, CERRADURAS, RADIOS, SISTEMAS DE CLIMATIZACIÓN AUTOMOTOR Y GRABADO DE CRISTALES;7140010;TALLERES MECANICOS DE ELECTRICIDAD, CHAPA Y PINTURA, ETC. DEL AUTOMOTOR
502400;TAPIZADO Y RETAPIZADO;7140010;TALLERES MECANICOS DE ELECTRICIDAD, CHAPA Y PINTURA, ETC. DEL AUTOMOTOR
502400;TAPIZADO Y RETAPIZADO;8530020;SERVICIOS PERSONALES, NO CLASIFICADOS EN OTRA PARTE 
502500;"REPARACIONES ELÉCTRICAS, DEL TABLERO E INSTRUMENTAL; REPARACIÓN YRECARGA DE BATERÍAS";7140010;TALLERES MECANICOS DE ELECTRICIDAD, CHAPA Y PINTURA, ETC. DEL AUTOMOTOR
502500;"REPARACIONES ELÉCTRICAS, DEL TABLERO E INSTRUMENTAL; REPARACIÓN YRECARGA DE BATERÍAS";8510004;TALLERES MECANICOS DE ELECTRICIDAD
502600;"REPARACIÓN Y PINTURA DE CARROCERÍAS; COLOCACIÓN Y REPARACIÓN DE GUARDABARROS Y PROTECCIONES EXTERIORES";7140010;TALLERES MECANICOS DE ELECTRICIDAD, CHAPA Y PINTURA, ETC. DEL AUTOMOTOR
502910;INSTALACIÓN Y REPARACIÓN DE CAÑOS DE ESCAPE;7140010;TALLERES MECANICOS DE ELECTRICIDAD, CHAPA Y PINTURA, ETC. DEL AUTOMOTOR
502920;MANTENIMIENTO Y REPARACIÓN DE FRENOS;7140010;TALLERES MECANICOS DE ELECTRICIDAD, CHAPA Y PINTURA, ETC. DEL AUTOMOTOR
502990;"MANTENIMIENTO Y REPARACIÓN DEL MOTOR N.C.P.; MECÁNICA INTEGRAL";7140010;TALLERES MECANICOS DE ELECTRICIDAD, CHAPA Y PINTURA, ETC. DEL AUTOMOTOR
503100;VENTA AL POR MAYOR DE PARTES, PIEZAS Y ACCESORIOS DE VEHÍCULOS  AUTOMOTORES;6190006;REPUESTOS Y ACCESORIOS PARA VEHICULOS AUTOMOTORES
503210;VENTA AL POR MENOR DE CÁMARAS Y CUBIERTAS;6290017;NEUMATICOS, CUBIERTAS Y CAMARAS
503210;VENTA AL POR MENOR DE CÁMARAS Y CUBIERTAS;6290019;NEUMATICOS NUEVOS Y USADOS
503220;VENTA AL POR MENOR DE BATERÍAS;6290018;REPUESTOS Y ACCESORIOS PARA AUTOMOTORES, MOTOCICLETAS Y VEHICULOS SIMILARES
503290;VENTA AL POR MENOR DE PARTES, PIEZAS Y ACCESORIOS EXCEPTO CÁMARAS Y CUBIERTAS Y BATERÍAS;6290018;REPUESTOS Y ACCESORIOS PARA AUTOMOTORES, MOTOCICLETAS Y VEHICULOS SIMILARES
504011;VENTA DE MOTOCICLETAS Y DE SUS PARTES, PIEZAS Y ACCESORIOS EXCEPTO EN COMISION;6270004;COMERCIALIZACION DE MOTOCICLETAS Y VEHICULOS SIMILARES
504011;VENTA DE MOTOCICLETAS Y DE SUS PARTES, PIEZAS Y ACCESORIOS EXCEPTO EN COMISION;6290018;REPUESTOS Y ACCESORIOS PARA AUTOMOTORES, MOTOCICLETAS Y VEHICULOS SIMILARES
504012;VENTA EN COMISION DE MOTOCICLETAS Y DE SUS PARTES, PIEZAS Y ACCESORIOS;8530102;COMISIONES, RAMO AUTOMOTORES 
504020;MANTENIMIENTO Y REPARACIÓN DE MOTOCICLETAS;8510003;TALLERES DE REPARACIONES DE MOTOCICLETAS Y VEHICULOS A PEDAL 
505001;VENTA AL POR MENOR DE COMBUSTIBLES LIQUIDOS Y/O SOLIDOS PARA VEHÍCULOS AUTOMOTORES Y  MOTOCICLETAS;6290014;GAS ENVASADO, COMBUSTIBLES LIQUIDOS Y/O SOLIDOS
505002;VENTA AL POR MENOR DE COMBUSTIBLES LIQUIDOS (LEY 11.244);6290014;GAS ENVASADO, COMBUSTIBLES LIQUIDOS Y/O SOLIDOS
505003;VENTA AL POR MENOR DE LUBRICANTES PARA VEHÍCULOS AUTOMOTORES Y  MOTOCICLETAS;6290015;LUBRICANTES
511110;VENTA AL POR MAYOR EN COMISIÓN O CONSIGNACIÓN DE PRODUCTOS AGRÍCOLAS;8530104;TODA ACTIVIDAD DE INTERMEDIACION QUE SE EJERZA PERCIBIENDO COMISIONES, BONIFICACIONES, PORCENTAJES U OTRA RETRIBUCIONES ANALOGAS TALES COMO CONSIGNACIONE
511120;VENTA AL POR MAYOR EN COMISIÓN O CONSIGNACIÓN DE PRODUCTOS PECUARIOS;8530104;TODA ACTIVIDAD DE INTERMEDIACION QUE SE EJERZA PERCIBIENDO COMISIONES, BONIFICACIONES, PORCENTAJES U OTRA RETRIBUCIONES ANALOGAS TALES COMO CONSIGNACIONE
511910;VENTA AL POR MAYOR EN COMISIÓN O CONSIGNACIÓN DE ALIMENTOS, BEBIDAS Y TABACO;8530104;TODA ACTIVIDAD DE INTERMEDIACION QUE SE EJERZA PERCIBIENDO COMISIONES, BONIFICACIONES, PORCENTAJES U OTRA RETRIBUCIONES ANALOGAS TALES COMO CONSIGNACIONE
